document: titleLevel2,hit text: lemma,hit text: word,hit text: pos_full,count,numberOfDocs,subcorpusSize.documents,subcorpusSize.numberOfTokens
Algemeen Dagblad,tijd,tijd,"nou-c(gender=f|m,number=sg)",58,45,248,83680
Trouw,tot,tot,adp(type=pre),58,25,47,23970
Trouw,deze,deze,"pd(type=dem,position=prenom)",57,28,47,23970
Algemeen Dagblad,maar,maar,adv(),57,47,248,83680
Algemeen Dagblad,zien,zien,vrb(finiteness=ger|inf),57,41,248,83680
Algemeen Dagblad,stad,stad,"nou-c(gender=f|m,number=sg)",57,30,248,83680
De Volkskrant,zullen,zou,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",57,22,57,29860
NRC,wat,wat,"pd(type=w-p,position=pron)",57,21,53,35488
Het Parool,mens,mensen,nou-c(number=pl),56,17,34,18841
De Volkskrant,worden,werd,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",56,27,57,29860
Algemeen Dagblad,water,water,"nou-c(gender=n,number=sg)",56,18,248,83680
Trouw,zo,zo,adv(),56,24,47,23970
Algemeen Dagblad,aantal,aantal,"nou-c(gender=n,number=sg)",55,41,248,83680
Algemeen Dagblad,vaak,vaak,"aa(degree=pos,position=adv|pred)",55,37,248,83680
NRC,onder,onder,adp(type=pre),55,27,53,35488
Algemeen Dagblad,dat,dat,"pd(type=dem,position=prenom)",55,45,248,83680
NRC,_none_,©,res(type=sym),55,53,53,35488
Algemeen Dagblad,gaan,gaan,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",54,42,248,83680
NRC,dat,dat,"pd(type=rel,position=pron)",54,24,53,35488
Algemeen Dagblad,wij,wij,"pd(type=pers,person=1,number=pl,position=pron,case=nom)",54,33,248,83680
Algemeen Dagblad,echt,echt,"aa(degree=pos,position=adv|pred)",54,34,248,83680
NRC,dit,dit,"pd(type=dem,position=prenom)",54,28,53,35488
Het Parool,of,of,conj(type=coor),54,20,34,18841
Algemeen Dagblad,dag,dag,"nou-c(gender=f|m,number=sg)",54,35,248,83680
Algemeen Dagblad,die,die,"pd(type=dem,position=pron)",53,38,248,83680
Algemeen Dagblad,week,week,"nou-c(gender=f|m,number=sg)",53,38,248,83680
De Volkskrant,kunnen,kan,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",53,28,57,29860
Algemeen Dagblad,te,te,adv(),52,38,248,83680
Algemeen Dagblad,zullen,zal,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",52,38,248,83680
Algemeen Dagblad,haag,haag,nou-p(part-of-multiword=true),52,28,248,83680
Algemeen Dagblad,moeten,moeten,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",52,42,248,83680
Trouw,die,die,"pd(type=dem,position=prenom)",52,28,47,23970
Algemeen Dagblad,maken,maakt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",52,40,248,83680
De Volkskrant,hebben,hebben,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",52,26,57,29860
NRC,waar,waar,"pd(type=w-p,position=pron,case=acc|dat)",51,25,53,35488
Het Parool,dan,dan,adv(),51,20,34,18841
Algemeen Dagblad,club,club,"nou-c(gender=f|m,number=sg)",51,17,248,83680
De Volkskrant,dan,dan,adv(),51,25,57,29860
De Volkskrant,dan,dan,conj(type=sub),51,22,57,29860
Algemeen Dagblad,bewoner,bewoners,nou-c(number=pl),51,18,248,83680
Algemeen Dagblad,laten,laat,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",51,41,248,83680
Trouw,uit,uit,adp(type=pre),51,25,47,23970
Trouw,zich,zich,"pd(type=refl,person=3,position=pron,case=acc|dat)",51,24,47,23970
Algemeen Dagblad,elkaar,elkaar,"pd(type=recip,number=pl,position=pron,case=acc|dat)",50,34,248,83680
Algemeen Dagblad,gaan,ging,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",50,37,248,83680
Algemeen Dagblad,toen,toen,conj(type=sub),50,35,248,83680
NRC,ander,andere,"aa(degree=pos,position=prenom,formal=infl-e)",50,26,53,35488
Het Parool,wel,wel,adv(),50,25,34,18841
NRC,zullen,zou,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",50,21,53,35488
Trouw,hebben,hebben,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",50,21,47,23970
Trouw,wel,wel,adv(),50,24,47,23970
Algemeen Dagblad,seizoen,seizoen,"nou-c(gender=n,number=sg)",50,23,248,83680
Algemeen Dagblad,politie,politie,"nou-c(gender=f|m,number=sg)",50,24,248,83680
Algemeen Dagblad,vertellen,vertelt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",50,34,248,83680
De Volkskrant,geen,geen,"pd(type=indef,position=prenom)",50,21,57,29860
De Volkskrant,nu,nu,adv(),49,30,57,29860
De Volkskrant,daar,daar,"pd(type=dem,position=pron)",49,24,57,29860
De Volkskrant,zijn,zijn,vrb(finiteness=ger|inf),49,30,57,29860
Algemeen Dagblad,geld,geld,"nou-c(gender=n,number=sg)",49,31,248,83680
Het Parool,zo,zo,adv(),49,18,34,18841
De Volkskrant,hebben,had,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",49,24,57,29860
Algemeen Dagblad,iedereen,iedereen,"pd(type=indef,position=pron)",49,32,248,83680
Algemeen Dagblad,laten,laten,vrb(finiteness=ger|inf),49,41,248,83680
Algemeen Dagblad,komen,komen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",49,32,248,83680
NRC,daar,daar,"pd(type=dem,position=pron)",48,23,53,35488
Algemeen Dagblad,samen,samen,adv(),48,32,248,83680
Algemeen Dagblad,ik,mij,"pd(type=pers|refl,person=1,number=sg,position=pron,case=acc|dat)",48,32,248,83680
NRC,ons,onze,"pd(type=poss,person=1,number=pl,position=prenom)",48,29,53,35488
Algemeen Dagblad,vorig,vorig,"aa(degree=pos,position=prenom)",48,33,248,83680
De Volkskrant,haar,haar,"pd(type=poss,person=3,number=sg,position=prenom)",48,17,57,29860
Het Parool,dat,dat,"pd(type=rel,position=pron)",48,21,34,18841
NRC,zijn,zijn,vrb(finiteness=ger|inf),48,21,53,35488
Algemeen Dagblad,via,via,adp(type=pre),48,38,248,83680
Algemeen Dagblad,sinds,sinds,adp(type=pre),48,36,248,83680
Algemeen Dagblad,werk,werk,"nou-c(gender=n,number=sg)",47,26,248,83680
Trouw,kunnen,kan,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",47,21,47,23970
Algemeen Dagblad,willen,willen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",47,39,248,83680
Het Parool,die,die,"pd(type=dem,position=prenom)",47,22,34,18841
Trouw,geen,geen,"pd(type=indef,position=prenom)",47,25,47,23970
Het Parool,al,al,adv(),46,21,34,18841
Trouw,vrouw,vrouwen,nou-c(number=pl),46,7,47,23970
Algemeen Dagblad,afgelopen,afgelopen,"aa(position=prenom,degree=pos)",46,33,248,83680
Algemeen Dagblad,zitten,zit,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",46,32,248,83680
Het Parool,hun,hun,"pd(type=poss,person=3,number=pl,position=prenom)",46,19,34,18841
Algemeen Dagblad,allemaal,allemaal,adv(),46,37,248,83680
Algemeen Dagblad,kunnen,kun,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",45,22,248,83680
Algemeen Dagblad,geleden,geleden,adv(),45,35,248,83680
Algemeen Dagblad,net,net,adv(),45,32,248,83680
Trouw,zullen,zou,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",45,17,47,23970
Algemeen Dagblad,ik,me,"pd(type=pers|refl,person=1,number=sg,position=pron,case=acc|dat)",45,28,248,83680
De Volkskrant,jij,je,"pd(type=pers,person=2,number=sg,position=pron,case=nom)",45,15,57,29860
De Volkskrant,wat,wat,"pd(type=w-p,position=pron)",45,25,57,29860
Algemeen Dagblad,man,man,"nou-c(gender=f|m,number=sg)",45,28,248,83680
Trouw,worden,werd,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",45,21,47,23970
Algemeen Dagblad,even,even,adv(),45,37,248,83680
Trouw,moeten,moet,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",45,21,47,23970
NRC,tussen,tussen,adp(type=pre),44,20,53,35488
Algemeen Dagblad,bijvoorbeeld,bijvoorbeeld,adv(),44,30,248,83680
Algemeen Dagblad,of,of,conj(type=sub),44,34,248,83680
Algemeen Dagblad,dag,dagen,nou-c(number=pl),44,28,248,83680
Trouw,ons,onze,"pd(type=poss,person=1,number=pl,position=prenom)",44,10,47,23970
NRC,eerste,eerste,"num(type=ord,position=prenom)",44,21,53,35488
Algemeen Dagblad,zeker,zeker,"aa(degree=pos,position=adv|pred)",44,37,248,83680
Algemeen Dagblad,mogelijk,mogelijk,"aa(degree=pos,position=adv|pred)",44,33,248,83680
Algemeen Dagblad,vinden,vindt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",44,30,248,83680
Het Parool,uit,uit,adp(type=pre),44,22,34,18841
Algemeen Dagblad,zelfs,zelfs,adv(),44,34,248,83680
Algemeen Dagblad,de,de,nou-p(part-of-multiword=true),44,31,248,83680
Trouw,nu,nu,adv(),44,24,47,23970
Het Parool,amsterdam,amsterdam,nou-p(number=sg),43,10,34,18841
De Volkskrant,dit,dit,"pd(type=dem,position=prenom)",43,21,57,29860
Algemeen Dagblad,laat,laatste,"aa(degree=sup,position=prenom,formal=infl-e)",43,29,248,83680
Algemeen Dagblad,alles,alles,"pd(type=indef,position=pron)",43,34,248,83680
NRC,gaan,gaat,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",43,22,53,35488
Het Parool,nu,nu,adv(),43,20,34,18841
De Volkskrant,weer,weer,adv(),43,20,57,29860
Algemeen Dagblad,laat,later,"aa(degree=comp,position=adv|pred)",43,33,248,83680
Algemeen Dagblad,augustus,augustus,nou-p(number=sg),43,32,248,83680
Algemeen Dagblad,komen,komen,vrb(finiteness=ger|inf),43,34,248,83680
Algemeen Dagblad,zien,ziet,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",43,34,248,83680
Algemeen Dagblad,eigen,eigen,"aa(degree=pos,position=prenom)",43,34,248,83680
Algemeen Dagblad,daarna,daarna,adv(),42,32,248,83680
Algemeen Dagblad,toe,toe,adp(type=post),42,37,248,83680
NRC,kind,kinderen,nou-c(number=pl),42,10,53,35488
Het Parool,daar,daar,"pd(type=dem,position=pron)",42,20,34,18841
Algemeen Dagblad,deel,deel,"nou-c(gender=n,number=sg)",42,27,248,83680
NRC,nieuw,nieuwe,"aa(degree=pos,position=prenom,formal=infl-e)",42,19,53,35488
De Volkskrant,dat,dat,"pd(type=rel,position=pron)",42,30,57,29860
Algemeen Dagblad,paar,paar,"nou-c(gender=f|m|n,number=sg)",42,33,248,83680
Algemeen Dagblad,land,land,"nou-c(gender=n,number=sg)",42,25,248,83680
Algemeen Dagblad,krijgen,krijgen,vrb(finiteness=ger|inf),42,38,248,83680
Algemeen Dagblad,iemand,iemand,"pd(type=indef,position=pron)",42,27,248,83680
NRC,procent,procent,"nou-c(gender=n,number=sg)",42,13,53,35488
De Volkskrant,miljoen,miljoen,"nou-c(gender=n,number=sg)",42,10,57,29860
De Volkskrant,tegen,tegen,adp(type=pre),42,21,57,29860
Algemeen Dagblad,wat,wat,"pd(type=indef,position=pron)",41,29,248,83680
Trouw,na,na,adp(type=pre),41,21,47,23970
NRC,zijn,waren,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",41,21,53,35488
Algemeen Dagblad,zijn,geweest,"vrb(finiteness=part,tense=past)",41,32,248,83680
De Volkskrant,nederland,nederland,nou-p(number=sg),41,16,57,29860
Het Parool,moeten,moet,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",41,21,34,18841
Algemeen Dagblad,vrouw,vrouw,"nou-c(gender=f|m,number=sg)",41,19,248,83680
NRC,op,op,adp(type=post),41,24,53,35488
Trouw,worden,worden,vrb(finiteness=ger|inf),41,19,47,23970
Algemeen Dagblad,procent,procent,"nou-c(gender=n,number=sg)",41,21,248,83680
Trouw,worden,wordt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",41,22,47,23970
Trouw,nederland,nederland,nou-p(number=sg),40,13,47,23970
Trouw,dan,dan,conj(type=sub),40,19,47,23970
Algemeen Dagblad,kunnen,kon,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",40,30,248,83680
NRC,groot,grote,"aa(degree=pos,position=prenom,formal=infl-e)",40,22,53,35488
Algemeen Dagblad,maand,maanden,nou-c(number=pl),40,28,248,83680
De Volkskrant,onder,onder,adp(type=pre),40,26,57,29860
Algemeen Dagblad,extra,extra,"aa(degree=pos,position=prenom)",40,29,248,83680
De Volkskrant,alleen,alleen,adv(),40,22,57,29860
Algemeen Dagblad,willen,wilde,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",40,30,248,83680
NRC,tegen,tegen,adp(type=pre),40,21,53,35488
De Volkskrant,wel,wel,adv(),40,28,57,29860
Trouw,waar,waar,"pd(type=w-p,position=pron,case=acc|dat)",39,20,47,23970
Het Parool,geen,geen,"pd(type=indef,position=prenom)",39,16,34,18841
Het Parool,meer,meer,"pd(type=indef,position=pron)",39,19,34,18841
Trouw,ander,andere,"aa(degree=pos,position=prenom,formal=infl-e)",39,22,47,23970
Trouw,land,land,"nou-c(gender=n,number=sg)",39,16,47,23970
Het Parool,hebben,hebben,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",39,16,34,18841
NRC,ik,me,"pd(type=pers|refl,person=1,number=sg,position=pron,case=acc|dat)",39,7,53,35488
NRC,omdat,omdat,conj(type=sub),39,20,53,35488
Trouw,zij,ze,"pd(type=pers,person=3,gender=f,number=sg,position=pron)",39,15,47,23970
Algemeen Dagblad,zij,zij,"pd(type=pers,person=3,number=pl,position=pron,case=nom)",39,33,248,83680
Het Parool,drie,drie,"num(type=card,position=prenom)",39,21,34,18841
NRC,nederland,nederland,nou-p(number=sg),38,15,53,35488
Trouw,daar,daar,"pd(type=dem,position=pron)",38,22,47,23970
De Volkskrant,waar,waar,"pd(type=w-p,position=pron,case=acc|dat)",38,22,57,29860
Algemeen Dagblad,vinden,vinden,vrb(finiteness=ger|inf),38,28,248,83680
Algemeen Dagblad,hebben,hebben,vrb(finiteness=ger|inf),38,30,248,83680
Algemeen Dagblad,heel,hele,"aa(degree=pos,position=prenom,formal=infl-e)",38,27,248,83680
Algemeen Dagblad,aldus,aldus,adv(),38,30,248,83680
Trouw,dat,dat,"pd(type=rel,position=pron)",38,21,47,23970
Het Parool,haar,haar,"pd(type=poss,person=3,number=sg,position=prenom)",38,10,34,18841
Het Parool,zeggen,zegt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",38,15,34,18841
NRC,steeds,steeds,adv(),38,19,53,35488
Algemeen Dagblad,goed,goede,"aa(degree=pos,position=prenom,formal=infl-e)",38,26,248,83680
Algemeen Dagblad,tour,tour,"nou-c(gender=f|m,number=sg)",37,12,248,83680
Algemeen Dagblad,natuurlijk,natuurlijk,"aa(degree=pos,position=adv|pred)",37,28,248,83680
Het Parool,worden,werd,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",37,16,34,18841
Algemeen Dagblad,vijf,vijf,"num(type=card,position=prenom)",37,28,248,83680
NRC,tijd,tijd,"nou-c(gender=f|m,number=sg)",37,20,53,35488
Trouw,haar,haar,"pd(type=poss,person=3,number=sg,position=prenom)",37,14,47,23970
NRC,vooral,vooral,adv(),37,21,53,35488
Het Parool,wat,wat,"pd(type=w-p,position=pron)",37,18,34,18841
Trouw,hoe,hoe,adv(),37,19,47,23970
Trouw,taliban,taliban,nou-p(number=sg),36,2,47,23970
Algemeen Dagblad,hebben,hadden,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",36,25,248,83680
Algemeen Dagblad,leven,leven,"nou-c(gender=n,number=sg)",36,25,248,83680
Algemeen Dagblad,verder,verder,"aa(degree=pos,position=adv|pred)",36,33,248,83680
Algemeen Dagblad,voor,voor,adp(type=post),36,32,248,83680
Het Parool,film,film,"nou-c(gender=f|m,number=sg)",36,7,34,18841
Algemeen Dagblad,idee,idee,"nou-c(gender=n,number=sg)",36,21,248,83680
NRC,weer,weer,adv(),36,21,53,35488
Algemeen Dagblad,vanuit,vanuit,adp(type=pre),36,24,248,83680
NRC,moeten,moet,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",36,20,53,35488
Algemeen Dagblad,daarom,daarom,adv(),36,35,248,83680
NRC,nederlands,nederlandse,"aa(degree=pos,position=prenom,formal=infl-e)",36,15,53,35488
Algemeen Dagblad,juist,juist,adv(),36,27,248,83680
Algemeen Dagblad,weten,weten,vrb(finiteness=ger|inf),36,27,248,83680
NRC,twee,twee,"num(type=card,position=prenom)",36,20,53,35488
Algemeen Dagblad,bekend,bekend,"aa(degree=pos,position=adv|pred)",36,30,248,83680
Algemeen Dagblad,lang,lang,"aa(degree=pos,position=adv|pred)",35,30,248,83680
Algemeen Dagblad,vanaf,vanaf,adp(type=pre),35,30,248,83680
Algemeen Dagblad,minder,minder,"pd(type=indef,position=pron)",35,25,248,83680
Algemeen Dagblad,eens,eens,adv(),35,31,248,83680
De Volkskrant,nieuw,nieuwe,"aa(degree=pos,position=prenom,formal=infl-e)",35,18,57,29860
Algemeen Dagblad,zeggen,zei,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",35,22,248,83680
Algemeen Dagblad,doen,doet,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",35,27,248,83680
NRC,bedrijf,bedrijf,"nou-c(gender=n,number=sg)",35,8,53,35488
NRC,uit,uit,adp(type=post),35,21,53,35488
Algemeen Dagblad,oud,oude,"aa(degree=pos,position=prenom,formal=infl-e)",35,18,248,83680
Het Parool,land,land,"nou-c(gender=n,number=sg)",35,8,34,18841
Algemeen Dagblad,niets,niets,"pd(type=indef,position=pron)",35,24,248,83680
De Volkskrant,kunnen,kunnen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",35,18,57,29860
NRC,toen,toen,conj(type=sub),35,20,53,35488
NRC,muziek,muziek,"nou-c(gender=f|m,number=sg)",35,5,53,35488
De Volkskrant,twee,twee,"num(type=card,position=prenom)",35,25,57,29860
NRC,een,een,"num(type=card,position=prenom)",35,20,53,35488
Het Parool,waar,waar,"pd(type=w-p,position=pron,case=acc|dat)",35,18,34,18841
Algemeen Dagblad,september,september,nou-p(number=sg),35,24,248,83680
Algemeen Dagblad,worden,werden,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",34,25,248,83680
Trouw,dan,dan,adv(),34,16,47,23970
Algemeen Dagblad,plek,plek,"nou-c(gender=f|m,number=sg)",34,29,248,83680
Het Parool,deze,deze,"pd(type=dem,position=prenom)",34,23,34,18841
Algemeen Dagblad,zullen,zouden,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",34,24,248,83680
NRC,iets,iets,"pd(type=indef,position=pron)",34,20,53,35488
Trouw,onder,onder,adp(type=pre),34,21,47,23970
De Volkskrant,jaar,jaren,nou-c(number=pl),34,16,57,29860
Algemeen Dagblad,terwijl,terwijl,conj(type=sub),34,30,248,83680
De Volkskrant,tijd,tijd,"nou-c(gender=f|m,number=sg)",34,24,57,29860
De Volkskrant,veel,veel,"pd(type=indef,position=prenom)",34,21,57,29860
NRC,aan,aan,adp(type=post),34,20,53,35488
Algemeen Dagblad,zaak,zaak,"nou-c(gender=f|m,number=sg)",34,20,248,83680
Algemeen Dagblad,zonder,zonder,adp(type=pre),34,27,248,83680
Algemeen Dagblad,der,der,nou-p(part-of-multiword=true),34,15,248,83680
Algemeen Dagblad,nieuw,nieuw,"aa(degree=pos,position=prenom)",34,22,248,83680
Algemeen Dagblad,elk,elke,"pd(type=indef,position=prenom)",33,25,248,83680
Het Parool,als,als,adp(type=pre),33,16,34,18841
Algemeen Dagblad,bijna,bijna,adv(),33,24,248,83680
Algemeen Dagblad,hard,hard,"aa(degree=pos,position=adv|pred)",33,28,248,83680
De Volkskrant,vooral,vooral,adv(),33,20,57,29860
Algemeen Dagblad,kunnen,kunt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",33,23,248,83680
Algemeen Dagblad,krijgen,kreeg,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",33,28,248,83680
Algemeen Dagblad,soms,soms,adv(),33,23,248,83680
Algemeen Dagblad,eerder,eerder,adv(),33,29,248,83680
De Volkskrant,mens,mensen,nou-c(number=pl),33,17,57,29860
NRC,volgens,volgens,adp(type=pre),33,20,53,35488
NRC,drie,drie,"num(type=card,position=prenom)",32,16,53,35488
De Volkskrant,wereld,wereld,"nou-c(gender=f|m,number=sg)",32,12,57,29860
De Volkskrant,hij,hem,"pd(type=pers,person=3,gender=m,number=sg,position=pron,case=acc|dat)",32,19,57,29860
Algemeen Dagblad,nederlands,nederlandse,"aa(degree=pos,position=prenom,formal=infl-e)",32,19,248,83680
De Volkskrant,toe,toe,adp(type=post),32,19,57,29860
NRC,amsterdam,amsterdam,nou-p(number=sg),32,18,53,35488
De Volkskrant,worden,worden,vrb(finiteness=ger|inf),32,17,57,29860
Het Parool,tot,tot,adp(type=pre),32,18,34,18841
NRC,per,per,adp(type=pre),32,16,53,35488
Trouw,twee,twee,"num(type=card,position=prenom)",32,17,47,23970
Trouw,nieuw,nieuwe,"aa(degree=pos,position=prenom,formal=infl-e)",32,15,47,23970
Trouw,dit,dit,"pd(type=dem,position=prenom)",32,19,47,23970
De Volkskrant,goed,goed,"aa(degree=pos,position=adv|pred)",32,18,57,29860
NRC,worden,werden,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",32,18,53,35488
Algemeen Dagblad,fc,fc,res(type=sym),32,10,248,83680
Algemeen Dagblad,vader,vader,"nou-c(gender=f|m,number=sg)",32,15,248,83680
Algemeen Dagblad,vrijwilliger,vrijwilligers,nou-c(number=pl),32,14,248,83680
Algemeen Dagblad,blijven,blijft,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",31,26,248,83680
Algemeen Dagblad,maken,gemaakt,"vrb(finiteness=part,tense=past)",31,30,248,83680
NRC,eigen,eigen,"aa(degree=pos,position=prenom)",31,16,53,35488
Algemeen Dagblad,blijven,blijven,vrb(finiteness=ger|inf),31,26,248,83680
Algemeen Dagblad,toen,toen,adv(),31,21,248,83680
De Volkskrant,moeten,moet,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",31,24,57,29860
NRC,goed,goed,"aa(degree=pos,position=adv|pred)",31,14,53,35488
Trouw,tegen,tegen,adp(type=pre),31,15,47,23970
Algemeen Dagblad,amersfoort,amersfoort,nou-p(number=sg),31,12,248,83680
NRC,willen,wil,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",31,18,53,35488
NRC,hebben,had,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",31,20,53,35488
Algemeen Dagblad,misschien,misschien,adv(),31,20,248,83680
NRC,veel,veel,"pd(type=indef,position=prenom)",31,17,53,35488
Algemeen Dagblad,open,open,"aa(degree=pos,position=adv|pred)",31,17,248,83680
NRC,worden,worden,vrb(finiteness=ger|inf),31,18,53,35488
Trouw,zijn,zijn,vrb(finiteness=ger|inf),31,20,47,23970
NRC,zoals,zoals,conj(type=sub),30,17,53,35488
NRC,jaar,jaren,nou-c(number=pl),30,19,53,35488
Algemeen Dagblad,kost,kosten,nou-c(number=pl),30,20,248,83680
Algemeen Dagblad,anp,anp,nou-p(number=sg),30,20,248,83680
NRC,hebben,heb,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",30,11,53,35488
Het Parool,twee,twee,"num(type=card,position=prenom)",30,16,34,18841
Algemeen Dagblad,zodat,zodat,conj(type=sub),30,26,248,83680
Algemeen Dagblad,utrecht,utrecht,nou-p(number=sg),30,17,248,83680
Algemeen Dagblad,geven,geven,vrb(finiteness=ger|inf),30,27,248,83680
